_id,HB,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
168,S08000016,D05,Carcinoma in situ of the breast,Male,NA,2017-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06804674496643,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
169,S08000016,D05,Carcinoma in situ of the breast,Females,NA,2017-2021,0,0,0,0,0,0,1,1,3,4,13,6,9,10,4,6,2,2,61,0,0,0,0,0,0,7.22908985758693,6.46579593948015,19.06698868692,19.047619047619,54.4685130095948,25.4917789013043,40.3931600915578,48.6760124610592,19.7677291821102,41.1043365075015,18.4808722971724,19.5026816187226,20.5682917865079,15.7331134530057,26.4208312674573,17.7579918631249,13.5207072487824,NA,22.564014396411,NA,10.9239889142191,8.08731410007901,NA,14.1805377303774,NA,111.988531822282,85.6623532417635,143.853954128932
170,S08000016,C18-C20,Colorectal cancer,All,d,2017-2021,0,0,1,0,0,2,5,8,7,10,28,43,47,82,80,90,67,89,559,0,0,3.21615797767986,0,0,7.68196658344536,18.9050211736237,27.5795497638501,23.2311164210806,25.1319426991706,60.1775236949,91.9963201471941,107.404021937843,202.429149797571,201.57734270668,329.428989751098,346.575625905235,545.677498467198,96.8703427719821,89.0053926325325,105.243992021695,81.5571332410758,74.7782744008998,NA,88.625907237241,NA,35.5369596223422,32.0673105703526,NA,39.1822743345513,NA,107.646970536149,98.9070607587828,116.952171160715
171,S08000016,C18-C20,Colorectal cancer,Male,NA,2017-2021,0,0,0,0,0,1,0,3,2,4,16,26,26,51,41,46,39,37,292,0,0,0,0,0,7.78331257783313,0,22.15493685843,13.8908181691902,21.2879191059074,70.602771158768,112.049646612653,121.04846594348,255.459827689842,210.775241620399,361.54994891142,458.28437132785,611.065235342692,104.10464656116,92.5052129264441,116.756234810806,90.175228321817,79.8770338958095,NA,101.088776835035,NA,37.7582956999921,32.9474713170842,NA,42.8921770914338,NA,100.724664765498,89.5018317516041,112.96549192635
172,S08000016,C18-C20,Colorectal cancer,Females,NA,2017-2021,0,0,1,0,0,1,5,5,5,6,12,17,21,31,39,44,28,52,267,0,0,6.46203554119548,0,0,7.58322590429969,36.1454492879346,32.3289796974007,31.7783144782001,28.5714285714286,50.2786273934722,72.2267068870289,94.2507068803016,150.895638629283,192.735359525574,301.431801055011,258.732212160414,507.069722086787,90.0284247048787,79.55253449819,101.500269878062,72.9390381603346,64.3068746134614,NA,82.1069427205992,NA,33.3156235446924,28.4205443492118,NA,38.5939325304994,NA,116.395231436882,102.851246088787,131.226859095789
173,S08000016,C18,Colon,All,d,2017-2021,0,0,1,0,0,1,5,6,4,7,11,17,26,53,60,60,50,76,377,0,0,3.21615797767986,0,0,3.84098329172268,18.9050211736237,20.6846623228876,13.2749236691889,17.5923598894195,23.6411700229964,36.3706381977279,59.4149908592322,130.838352917942,151.18300703001,219.619326500732,258.638526794951,465.971796443899,65.33116140436,58.9020564652429,72.2705069882158,54.8678092647277,49.3260712349308,NA,60.7003180745273,NA,22.5760497688788,19.8342583934399,NA,25.4927627253761,NA,103.056565078524,92.914980920025,114.003027752571
174,S08000016,C18,Colon,Male,NA,2017-2021,0,0,0,0,0,1,0,2,1,3,6,12,14,34,27,28,28,28,184,0,0,0,0,0,7.78331257783313,0,14.76995790562,6.94540908459508,15.9659393294305,26.476039184538,51.7152215135321,65.1799432003352,170.306551793228,138.80320789636,220.073881946082,329.024676850764,462.42774566474,65.6001882440184,56.4636508932912,75.7940821812291,57.4255311962527,49.2074418265326,NA,66.2689135496583,NA,22.9264135769494,19.2157640808461,NA,26.959790054259,NA,95.6684502953577,82.3441231431497,110.53478012692
175,S08000016,C18,Colon,Females,NA,2017-2021,0,0,1,0,0,0,5,4,3,4,5,5,12,19,33,32,22,48,193,0,0,6.46203554119548,0,0,0,36.1454492879346,25.8631837579206,19.06698868692,19.047619047619,20.9494280806134,21.2431490844203,53.8575467887438,92.4844236760125,163.083765752409,219.223128040008,203.289595268897,468.064358849342,65.0767264720659,56.2190336854764,74.9338635957613,52.3100873332026,45.0576261715585,NA,60.0958153316326,NA,22.2256859608083,18.2910313514409,NA,26.5379410930237,NA,111.247137486355,96.1051194307206,128.097682193645
176,S08000016,C19-C20,Rectum and rectosigmoid junction,All,d,2017-2021,0,0,0,0,0,1,0,2,3,3,17,26,21,29,20,30,17,13,182,0,0,0,0,0,3.84098329172268,0,6.89488744096253,9.95619275189168,7.53958280975119,36.5363536719035,55.6256819494662,47.9890310786106,71.5907968796287,50.3943356766699,109.809663250366,87.9370991102835,79.7057020232986,31.5391813676221,27.1233755382822,36.468995179073,26.6893239763482,22.886166309885,NA,30.7805187114878,NA,12.9609098534634,10.8940739281899,NA,15.2046162480018,NA,118.588774439509,101.985141156819,137.125101406927
177,S08000016,C19-C20,Rectum and rectosigmoid junction,Male,NA,2017-2021,0,0,0,0,0,0,0,1,1,1,10,14,12,17,14,18,11,9,108,0,0,0,0,0,0,0,7.38497895280998,6.94540908459508,5.32197977647685,44.12673197423,60.3344250991208,55.8685227431445,85.1532758966139,71.9720337240387,141.476066965338,129.259694477086,148.637489677952,38.5044583171413,31.5859534697807,46.4879692428878,32.7496971255643,26.7522729091659,NA,39.3446172888999,NA,14.8318821230428,11.8770811083818,NA,18.1099813368472,NA,110.691696961967,90.8025444984711,133.642503458364
178,S08000016,C19-C20,Rectum and rectosigmoid junction,Females,NA,2017-2021,0,0,0,0,0,1,0,1,2,2,7,12,9,12,6,12,6,4,74,0,0,0,0,0,7.58322590429969,0,6.46579593948015,12.71132579128,9.52380952380952,29.3291993128588,50.9835578026087,40.3931600915578,58.411214953271,29.6515937731653,82.2086730150031,55.4426168915173,39.0053632374451,24.9516982328128,19.5924498330398,31.3245721970296,20.628950827132,16.1437090415025,NA,25.6556687476926,NA,11.089937583884,8.31316282179493,NA,14.2607014779523,NA,132.371598151404,103.940175610577,166.18041964282
179,S08000016,C53,Cervix uteri,Females,NA,2017-2021,0,0,0,0,0,3,2,4,6,2,3,1,4,5,3,0,1,0,34,0,0,0,0,0,22.7496777128991,14.4581797151739,25.8631837579206,38.1339773738401,9.52380952380952,12.569656848368,4.24862981688405,17.9525155962479,24.3380062305296,14.8257968865827,0,9.24043614858621,0,11.4642937826437,7.93935671304275,16.0202014664865,11.9953092341312,8.19921046249207,NA,16.502194884154,NA,9.68811020361072,6.35532116925401,NA,13.7122857972212,NA,103.09557741109,71.3966843594793,144.065735905151
180,S08000016,D06,Carcinoma in situ of the cervix uteri,Females,NA,2017-2021,0,0,0,0,8,31,48,24,21,9,2,3,4,0,1,0,1,0,152,0,0,0,0,59.4441967602913,235.08000303329,346.996313164173,155.179102547524,133.46892080844,42.8571428571429,8.37977123224536,12.7458894506522,17.9525155962479,0,4.94193229552755,0,9.24043614858621,0,51.2521369106426,43.4282873066579,60.0783747517777,66.4018992330191,56.1859898910493,NA,77.4585341002681,NA,66.063990336265,55.605242014691,NA,77.4106727033056,NA,97.0145217469711,82.2048557836932,113.72159572665
181,S08000016,C54,Corpus uteri,Females,NA,2017-2021,0,0,0,0,0,0,1,1,3,4,4,9,10,9,14,10,7,8,80,0,0,0,0,0,0,7.22908985758693,6.46579593948015,19.06698868692,19.047619047619,16.7595424644907,38.2376683519565,44.8812889906198,43.8084112149533,69.1870521373857,68.5072275125026,64.6830530401035,78.0107264748903,26.9748089003382,21.3893458241277,33.572484672387,22.0770710514697,17.432117056663,NA,27.2623584415741,NA,11.3678395807203,8.60897079534804,NA,14.5043011240974,NA,77.300130953113,61.2941963487188,96.2067042322722
182,S08000016,C56,Ovary,Females,NA,2017-2021,0,0,0,0,0,0,1,0,2,2,7,5,8,7,16,11,6,10,75,0,0,0,0,0,0,7.22908985758693,0,12.71132579128,9.52380952380952,29.3291993128588,21.2431490844203,35.9050311924958,34.0732087227414,79.0709167284408,75.3579502637528,55.4426168915173,97.5134080936129,25.2888833440671,19.891310976202,31.699834256265,20.3542526170345,15.9583929616038,NA,25.2767764765481,NA,9.64221491089441,7.22825325588513,NA,12.3986353796403,NA,104.844250359574,82.4666538097001,131.423175705407
183,S08000016,C53-C55,Uterus,Females,NA,2017-2021,0,0,0,0,0,3,3,5,9,7,7,11,15,14,17,10,9,9,119,0,0,0,0,0,22.7496777128991,21.6872695727608,32.3289796974007,57.2009660607601,33.3333333333333,29.3291993128588,46.7349279857246,67.3219334859297,68.1464174454829,84.0128490239684,68.5072275125026,83.1639253372759,87.7620672842516,40.1250282392531,33.2402589504885,48.0155785827393,35.4082129776918,29.1591256157865,NA,42.254966883176,NA,21.7860933034728,17.2647277025832,NA,26.825372042335,NA,83.7044257158078,69.3421763968626,100.16482497447
184,S08000016,C52,Vagina,Females,NA,2017-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86760124610592,0,0,9.24043614858621,0,0.674370222508455,0.081669362532653,2.43605711501855,0.498728972250481,NA,z,NA,z,0.192230218126109,NA,z,NA,z,56.2764061158506,6.81533386218367,203.289728624506
185,S08000016,C51,Vulva,Females,NA,2017-2021,0,0,0,0,0,0,0,0,2,1,2,1,1,3,4,3,0,2,19,0,0,0,0,0,0,0,0,12.71132579128,4.76190476190476,8.37977123224536,4.24862981688405,4.48812889906198,14.6028037383178,19.7677291821102,20.5521682537508,0,19.5026816187226,6.40651711383032,3.85714180467094,10.004570062543,5.47114540014171,NA,z,NA,z,2.95332652986405,NA,z,NA,z,114.407560225633,68.8808248656748,178.661577207216
186,S08000016,"C00-C14, C30-C32",Head and neck,All,d,2017-2021,0,0,0,0,0,1,0,1,4,10,11,24,12,18,15,12,9,11,128,0,0,0,0,0,3.84098329172268,0,3.44744372048126,13.2749236691889,25.1319426991706,23.6411700229964,51.3467833379688,27.4223034734918,44.4356670287351,37.7957517575025,43.9238653001464,46.5549348230912,67.4432863274065,22.1814022805254,18.5054125728701,26.3737598199276,19.2001696714612,15.9659966376318,NA,22.72819569011,NA,10.421685798027,8.44654375662855,NA,12.6012399140567,NA,75.9189728676442,63.3373804440557,90.2679069097798
187,S08000016,"C00-C14, C30-C32",Head and neck,Male,NA,2017-2021,0,0,0,0,0,0,0,1,2,7,7,18,8,12,13,10,8,6,92,0,0,0,0,0,0,0,7.38497895280998,13.8908181691902,37.2538584353379,30.888712381961,77.5728322702982,37.245681828763,60.108194750551,66.8311741723216,78.5978149807435,94.0070505287897,99.0916597853014,32.8000941220092,26.4415052270738,40.226403719843,27.9876602400479,22.4750943954539,NA,34.0957436265282,NA,14.5402965438416,11.3704237722437,NA,18.0940130543412,NA,77.4734758073785,62.4545560113437,95.0143406239773
188,S08000016,"C00-C14, C30-C32",Head and neck,Females,NA,2017-2021,0,0,0,0,0,1,0,0,2,3,4,6,4,6,2,2,1,5,36,0,0,0,0,0,7.58322590429969,0,0,12.71132579128,14.2857142857143,16.7595424644907,25.4917789013043,17.9525155962479,29.2056074766355,9.8838645910551,13.7014455025005,9.24043614858621,48.7567040468064,12.1386640051522,8.50177103691679,16.805027594972,10.4126791028744,7.24493715832373,NA,14.1459145975374,NA,6.3030750522124,4.10195652466719,NA,8.96943239529398,NA,72.2159453914019,50.5791603319436,99.9773084240898
189,S08000016,C32,Larynx,All,d,2017-2021,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,4,1,1,15,0,0,0,0,0,0,0,0,0,0,2.14919727481786,2.1394493057487,2.28519195612431,2.46864816826306,12.5985839191675,14.6412884333821,5.17277053589903,6.13120784794604,2.59938307974907,1.45485497743446,4.28728708825527,2.1569309688972,NA,z,NA,z,0.847673043654458,NA,z,NA,z,41.258726322921,23.0921959218502,68.0499946391867
190,S08000016,C32,Larynx,Male,NA,2017-2021,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,1,1,14,0,0,0,0,0,0,0,0,0,0,4.412673197423,4.30960179279435,4.65571022859537,5.00901622921258,20.5634382068682,31.4391259922974,11.7508813160987,16.5152766308836,4.99131867074053,2.72880036376039,8.37458460528851,4.06676532301802,NA,z,NA,z,1.59650744139837,NA,z,NA,z,49.1832674785471,26.8889500029602,82.5211656146407
191,S08000016,C32,Larynx,Females,NA,2017-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94193229552755,0,0,0,0.337185111254227,0.00853678790189595,1.87867519664261,0.247096614776378,NA,z,NA,z,0.098838645910551,NA,z,NA,z,12.6726970082991,0.320844909499202,70.6077485316609
192,S08000016,C00-C14,"Lip, oral cavity and pharynx",All,d,2017-2021,0,0,0,0,0,1,0,1,4,10,9,23,11,16,9,8,7,8,107,0,0,0,0,0,3.84098329172268,0,3.44744372048126,13.2749236691889,25.1319426991706,19.3427754733607,49.2073340322201,25.1371115173675,39.4983706922089,22.6774510545015,29.2825768667643,36.2093937512932,49.0496627835684,18.5422659688767,15.1958344361134,22.4064304025412,16.204954809715,13.2278346270085,NA,19.4797252351095,NA,9.25395414104205,7.35712632630985,NA,11.3650515510156,NA,84.6360968926443,69.3613238995829,102.2740595864
193,S08000016,C00-C14,"Lip, oral cavity and pharynx",Male,NA,2017-2021,0,0,0,0,0,0,0,1,2,7,6,17,7,10,8,6,7,4,75,0,0,0,0,0,0,0,7.38497895280998,13.8908181691902,37.2538584353379,26.476039184538,73.2632304775039,32.5899716001676,50.0901622921258,41.1268764137364,47.1586889884461,82.2561692126909,66.0611065235343,26.7392071646814,21.0320826638851,33.5178277242199,23.0449494534308,18.0382508091065,NA,28.6555528857293,NA,12.6081250413781,9.59685261525475,NA,16.0240164411856,NA,85.9226550307642,67.5836187729034,107.704792112637
194,S08000016,C00-C14,"Lip, oral cavity and pharynx",Females,NA,2017-2021,0,0,0,0,0,1,0,0,2,3,3,6,4,6,1,2,0,4,32,0,0,0,0,0,7.58322590429969,0,0,12.71132579128,14.2857142857143,12.569656848368,25.4917789013043,17.9525155962479,29.2056074766355,4.94193229552755,13.7014455025005,0,39.0053632374451,10.7899235601353,7.38029972765038,15.2321526502482,9.36496016599916,6.35875124618722,NA,12.9439021490913,NA,5.89978324070597,3.75201273125447,NA,8.52583375281055,NA,81.7665796145139,55.9282799267888,115.430013515437
195,S08000016,C03-C06,Mouth (IARC definition),All,d,2017-2021,0,0,0,0,0,0,0,0,3,1,0,2,4,7,3,3,2,4,29,0,0,0,0,0,0,0,0,9.95619275189168,2.51319426991706,0,4.2788986114974,9.14076782449726,17.2805371778414,7.55915035150049,10.9809663250366,10.3455410717981,24.5248313917842,5.02547395418154,3.36563877890478,7.21741888860545,4.31045943199114,2.85661185583623,NA,6.05862180220156,NA,2.24934992369148,1.37520107079145,NA,3.33508347582014,NA,96.9403041403902,64.9224431025546,139.222447185871
196,S08000016,C03-C06,Mouth (IARC definition),Male,NA,2017-2021,0,0,0,0,0,0,0,0,2,1,0,2,3,3,3,2,2,0,18,0,0,0,0,0,0,0,0,13.8908181691902,5.32197977647685,0,8.61920358558869,13.9671306857861,15.0270486876377,15.4225786551511,15.7195629961487,23.5017626321974,0,6.41740971952354,3.80336371396875,10.1422740688617,5.55711512663564,NA,z,NA,z,3.09018872444964,NA,z,NA,z,100.59964500787,59.6217253040653,158.990810232351
197,S08000016,C03-C06,Mouth (IARC definition),Females,NA,2017-2021,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,4,11,0,0,0,0,0,0,0,0,6.35566289564002,0,0,0,4.48812889906198,19.4704049844237,0,6.85072275125026,0,39.0053632374451,3.7090362237965,1.85153751934156,6.63649034581771,3.06380373734664,NA,z,NA,z,1.40851112293332,NA,z,NA,z,91.4942726688585,45.6736112643997,163.708527128638
198,S08000016,C01-C06,Oral cavity,All,d,2017-2021,0,0,0,0,0,0,0,0,3,3,2,7,5,10,5,6,2,6,49,0,0,0,0,0,0,0,0,9.95619275189168,7.53958280975119,4.29839454963571,14.9761451402409,11.4259597806216,24.6864816826306,12.5985839191675,21.9619326500732,10.3455410717981,36.7872470876763,8.49131806051364,6.28192384653747,11.2259727918966,7.28215926875294,5.35799502022372,NA,9.49696664460733,NA,3.82688673160152,2.68754772983282,NA,5.16441259160422,NA,73.6175711178746,54.4626843834855,97.3263331422989
199,S08000016,C01-C06,Oral cavity,Male,NA,2017-2021,0,0,0,0,0,0,0,0,2,3,1,6,3,6,5,4,2,2,34,0,0,0,0,0,0,0,0,13.8908181691902,15.9659393294305,4.412673197423,25.8576107567661,13.9671306857861,30.0540973752755,25.7042977585852,31.4391259922974,23.5017626321974,33.0305532617671,12.1217739146556,8.39468081749681,16.9389640500997,10.3877452249395,7.14636719213778,NA,14.2257639796902,NA,5.61779048331325,3.66687913519854,NA,7.97820412769396,NA,79.4651757108451,55.0319442431045,111.044618063156
200,S08000016,C01-C06,Oral cavity,Females,NA,2017-2021,0,0,0,0,0,0,0,0,1,0,1,1,2,4,0,2,0,4,15,0,0,0,0,0,0,0,0,6.35566289564002,0,4.18988561612268,4.24862981688405,8.97625779812396,19.4704049844237,0,13.7014455025005,0,39.0053632374451,5.05777666881341,2.83079920720474,8.34203345263589,4.17657331256642,NA,z,NA,z,2.0359829798898,NA,z,NA,z,63.0937148664827,35.3130732570569,104.063487680794
201,S08000016,C07-C08,Salivary glands,All,d,2017-2021,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,6,0,0,0,0,0,3.84098329172268,0,0,0,2.51319426991706,2.14919727481786,0,0,2.46864816826306,0,0,5.17277053589903,6.13120784794604,1.03975323189963,0.381571111061389,2.26310505363718,1.14143014243605,NA,z,NA,z,0.713536208175005,NA,z,NA,z,78.7032058908233,28.8826894637185,171.303745470024
202,S08000016,C07-C08,Salivary glands,Male,NA,2017-2021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,5.32197977647685,0,0,0,5.00901622921258,0,0,11.7508813160987,16.5152766308836,1.42609104878301,0.388561813426763,3.65135948382766,1.53457473748554,NA,z,NA,z,0.6109200631999,NA,z,NA,z,90.4141689139174,24.6348179961201,231.496182111203
203,S08000016,C07-C08,Salivary glands,Females,NA,2017-2021,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7.58322590429969,0,0,0,0,4.18988561612268,0,0,0,0,0,0,0,0.674370222508455,0.081669362532653,2.43605711501855,0.748285547386569,NA,z,NA,z,0.816152353150109,NA,z,NA,z,62.5099179128862,7.57024105976132,225.807316527833
204,S08000016,C73,Thyroid,All,d,2017-2021,0,0,0,1,1,0,5,1,1,2,1,3,0,2,3,2,0,0,22,0,0,0,3.42079157116957,3.62279462377278,0,18.9050211736237,3.44744372048126,3.31873091729723,5.02638853983413,2.14919727481786,6.4183479172461,0,4.93729633652612,7.55915035150049,7.32064421669107,0,0,3.81242851696531,2.38922865425252,5.77206259091346,3.89710408339776,2.39966415490615,NA,5.75174128523392,NA,3.13218279894982,1.79691049352752,NA,4.83236135477463,NA,65.7759779838667,41.2214552118689,99.5856211367437
205,S08000016,C73,Thyroid,Male,NA,2017-2021,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,5,0,0,0,0,0,0,7.92707094728498,0,0,5.32197977647685,0,8.61920358558869,0,0,5.14085955171705,0,0,0,1.78261381097876,0.57880985219223,4.16002598313742,1.70508940657602,NA,z,NA,z,1.2425283778836,NA,z,NA,z,48.7817380313884,15.8392975560563,113.840303751353
206,S08000016,C73,Thyroid,Females,NA,2017-2021,0,0,0,1,1,0,4,1,1,1,1,1,0,2,2,2,0,0,17,0,0,0,7.01360639640903,7.43052459503641,0,28.9163594303477,6.46579593948015,6.35566289564002,4.76190476190476,4.18988561612268,4.24862981688405,0,9.73520249221184,9.8838645910551,13.7014455025005,0,0,5.73214689132187,3.33918680041922,9.17772245481099,6.08911876021951,NA,z,NA,z,5.02183722001604,NA,z,NA,z,73.2849474847243,42.6911825446914,117.336300147587
207,S08000016,C01-C02,Tongue,All,d,2017-2021,0,0,0,0,0,0,0,0,0,2,2,5,1,3,2,3,0,2,20,0,0,0,0,0,0,0,0,0,5.02638853983413,4.29839454963571,10.6972465287435,2.28519195612431,7.40594450478918,5.03943356766699,10.9809663250366,0,12.2624156958921,3.4658441063321,2.11702762024814,5.35271512540717,2.9716998367618,1.80840584887308,NA,4.419216391079,NA,1.57753680791004,0.913950921101404,NA,2.4192724941135,NA,54.5778855648661,33.3375903966561,84.2911177228256
208,S08000016,C01-C02,Tongue,Male,NA,2017-2021,0,0,0,0,0,0,0,0,0,2,1,4,0,3,2,2,0,2,16,0,0,0,0,0,0,0,0,0,10.6439595529537,4.412673197423,17.2384071711774,0,15.0270486876377,10.2817191034341,15.7195629961487,0,33.0305532617671,5.70436419513204,3.26053701370884,9.26353007360803,4.83063009830382,NA,z,NA,z,2.5276017588636,NA,z,NA,z,64.2742443737972,36.7382841698245,104.377346071839
209,S08000016,C01-C02,Tongue,Females,NA,2017-2021,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4.18988561612268,4.24862981688405,4.48812889906198,0,0,6.85072275125026,0,0,1.34874044501691,0.367486377258322,3.45331121693603,1.11276957521978,NA,z,NA,z,0.627471856956478,NA,z,NA,z,34.0380677243755,9.27422784948616,87.1509722346471
210,S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,All,d,2017-2021,0,0,0,0,0,0,0,1,2,5,7,17,7,3,2,5,1,2,52,0,0,0,0,0,0,0,3.44744372048126,6.63746183459445,12.5659713495853,15.044380923725,36.3706381977279,15.9963436928702,7.40594450478918,5.03943356766699,18.3016105417277,5.17277053589903,12.2624156958921,9.01119467646345,6.7299911968359,11.8169829378007,7.92809068621988,5.89461369443132,NA,10.2582611924776,NA,4.86675579364122,3.53099909287919,NA,6.41347866558941,NA,98.4056343353127,73.4940345396712,129.045897206188
211,S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Male,NA,2017-2021,0,0,0,0,0,0,0,1,1,2,6,13,4,2,2,4,1,2,38,0,0,0,0,0,0,0,7.38497895280998,6.94540908459508,10.6439595529537,26.476039184538,56.0248233063265,18.6228409143815,10.0180324584252,10.2817191034341,31.4391259922974,11.7508813160987,33.0305532617671,13.5478649634386,9.58727557612158,18.5955031496146,11.6637390438095,8.20787039190456,NA,15.7172952841919,NA,6.85264317211048,4.66627877532084,NA,9.45246803968147,NA,95.394829077695,67.5070586674012,130.936856055066
212,S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Females,NA,2017-2021,0,0,0,0,0,0,0,0,1,3,1,4,3,1,0,1,0,0,14,0,0,0,0,0,0,0,0,6.35566289564002,14.2857142857143,4.18988561612268,16.9945192675362,13.4643866971859,4.86760124610592,0,6.85072275125026,0,0,4.72059155755918,2.58079133174652,7.92035051128578,4.19244232863024,NA,z,NA,z,2.88086841517196,NA,z,NA,z,107.625592438981,58.8399128909645,180.577456386053
213,S08000016,C81,Hodgkin lymphoma,All,d,2017-2021,0,0,0,0,1,0,0,3,0,0,2,1,3,1,1,1,0,0,13,0,0,0,0,3.62279462377278,0,0,10.3423311614438,0,0,4.29839454963571,2.1394493057487,6.85557586837294,2.46864816826306,2.5197167838335,3.66032210834553,0,0,2.25279866911586,1.19952041226282,3.852354333719,2.20475507564377,NA,z,NA,z,1.6588456629536,NA,z,NA,z,67.6388256237575,36.0148259626877,115.664451773495
214,S08000016,C81,Hodgkin lymphoma,Male,NA,2017-2021,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,14.76995790562,0,0,0,0,0,5.00901622921258,5.14085955171705,0,0,0,1.42609104878301,0.388561813426763,3.65135948382766,1.56643592358594,NA,z,NA,z,1.13928515224792,NA,z,NA,z,35.8696715174323,9.77327823754996,91.8406054008462
215,S08000016,C81,Hodgkin lymphoma,Females,NA,2017-2021,0,0,0,0,1,0,0,1,0,0,2,1,3,0,0,1,0,0,9,0,0,0,0,7.43052459503641,0,0,6.46579593948015,0,0,8.37977123224536,4.24862981688405,13.4643866971859,0,0,6.85072275125026,0,0,3.03466600128805,1.38764253569217,5.76074135252338,2.8430742277016,NA,z,NA,z,2.17840617365929,NA,z,NA,z,111.548375251862,51.0070202853082,211.753562944801
216,S08000016,C64-C65,Kidney,All,d,2017-2021,1,0,0,0,0,0,1,0,0,4,13,6,15,19,22,13,10,10,114,3.76307669150297,0,0,0,0,0,3.78100423472474,0,0,10.0527770796683,27.9395645726321,12.8366958344922,34.2778793418647,46.9043151969981,55.4337692443369,47.5841874084919,51.7277053589903,61.3120784794605,19.755311406093,16.29569579627,23.7321636547387,16.307339376398,13.4027317974772,NA,19.4925766335646,NA,8.16812940537429,6.45543046675177,NA,10.0793000669671,NA,78.6956445491593,64.9142024493206,94.5375082662471
217,S08000016,C64-C65,Kidney,Male,NA,2017-2021,1,0,0,0,0,0,0,0,0,3,7,3,10,12,10,10,6,4,66,7.32654406916258,0,0,0,0,0,0,0,0,15.9659393294305,30.888712381961,12.928805378383,46.5571022859537,60.108194750551,51.4085955171705,78.5978149807435,70.5052878965923,66.0611065235343,23.5305023049197,18.1984887779616,29.9365683409594,19.9352262358502,15.3384995472611,NA,25.1252232449623,NA,10.0612414485049,7.28794106840672,NA,13.2747617867298,NA,71.6787818095971,55.4363646587853,91.1929852764377
218,S08000016,C64-C65,Kidney,Females,NA,2017-2021,0,0,0,0,0,0,1,0,0,1,6,3,5,7,12,3,4,6,48,0,0,0,0,0,0,7.22908985758693,0,0,4.76190476190476,25.1393136967361,12.7458894506522,22.4406444953099,34.0732087227414,59.3031875463306,20.5521682537508,36.9617445943449,58.5080448561677,16.1848853402029,11.9334567959603,21.4588098654049,12.6794525169458,9.3170671174044,NA,16.5518676807016,NA,6.27501736224371,4.40238020523599,NA,8.47432772687762,NA,90.9358984168051,67.0489529056602,120.567808362461
